,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1258,58,12,800,400,3.0,0.5,22,60,120,8,7,77,100,8,1,1,0.7,0,1,0.7
1259,100,102,400,400,1.5,0.25,28,18,96,68,7,79,20,8,6,0,0.7999999999999999,0,0,0.8999999999999999
1260,108,34,800,200,1.5,0.75,8,66,16,34,1,19,440,6,1,0,0.8999999999999999,1,0,0.7999999999999999
1261,124,6,200,700,1.5,0.25,116,68,48,34,3,49,160,7,6,0,0.6,0,1,0.8999999999999999
1262,112,100,200,500,4.0,0.25,28,108,80,86,5,124,60,4,5,0,0.7999999999999999,0,1,0.5
1263,46,74,600,900,1.0,0.5,110,110,56,122,1,72,20,1,1,0,0.8999999999999999,0,1,0.7999999999999999
1264,104,112,400,600,1.5,0.75,60,52,72,16,5,52,220,8,2,1,0.6,0,0,0.5
1265,56,54,800,900,1.0,0.25,50,12,104,96,3,84,340,4,3,0,0.8999999999999999,1,0,0.7999999999999999
1266,120,64,100,500,3.0,0.5,80,70,104,122,4,18,240,2,5,0,0.7999999999999999,1,1,0.7
1267,40,50,100,100,2.0,0.75,42,92,72,54,1,11,120,5,1,1,0.8999999999999999,1,1,0.7
1268,82,72,400,800,3.0,0.5,82,96,104,46,3,62,40,9,3,1,0.5,0,0,0.7999999999999999
1269,24,30,200,300,3.5,0.25,108,56,32,96,6,59,460,9,4,1,0.7999999999999999,0,0,0.7
1270,4,16,100,600,2.0,0.5,10,124,88,18,2,91,260,5,2,0,0.7999999999999999,1,0,0.8999999999999999
1271,110,90,100,600,1.5,0.5,8,6,72,88,2,125,40,8,7,0,0.6,0,1,0.7
1272,114,70,500,600,3.5,0.5,16,4,56,6,2,93,120,6,6,0,0.5,0,1,0.7999999999999999
1273,58,28,200,500,1.5,0.75,44,56,56,20,3,20,360,8,7,0,0.6,0,0,0.7999999999999999
1274,126,92,900,600,1.5,0.25,58,82,120,90,1,122,240,1,1,1,0.5,0,1,0.5
1275,106,28,700,900,2.5,0.5,122,66,32,62,1,67,380,7,5,1,0.6,1,1,0.5
1276,100,88,700,600,1.0,0.75,126,24,120,108,2,72,120,7,6,1,0.8999999999999999,0,0,0.5
1277,50,116,100,600,4.5,0.5,12,52,104,54,5,41,300,3,5,1,0.5,0,0,0.8999999999999999
1278,10,56,400,900,4.5,0.75,94,122,24,30,1,30,480,9,3,1,0.5,0,1,0.5
1279,108,108,100,900,2.5,0.25,98,54,32,120,5,122,280,7,6,0,0.5,1,0,0.5
1280,116,100,400,300,4.0,0.5,90,104,8,48,7,89,180,8,4,0,0.8999999999999999,1,1,0.7
1281,98,32,900,400,2.5,0.75,20,32,56,86,2,22,260,4,3,1,0.7,0,1,0.5
1282,12,66,600,800,4.5,0.25,78,74,48,60,6,43,420,3,4,0,0.5,0,0,0.6
1283,96,126,300,200,2.0,0.5,26,2,88,24,2,66,120,1,2,0,0.8999999999999999,1,0,0.5
1284,92,40,300,300,1.0,0.75,104,36,88,86,5,109,80,1,1,0,0.7999999999999999,1,1,0.5
1285,68,68,800,800,3.5,0.5,92,84,88,28,2,59,340,5,7,0,0.8999999999999999,0,0,0.8999999999999999
1286,106,102,800,800,2.0,0.75,74,86,88,90,5,90,340,8,7,0,0.7999999999999999,0,0,0.8999999999999999
1287,86,110,300,800,2.5,0.25,68,116,56,58,1,71,80,1,4,0,0.6,0,1,0.6
1288,94,126,100,900,1.0,0.25,8,102,72,116,6,110,420,2,2,1,0.8999999999999999,0,1,0.7
1289,36,40,800,900,4.0,0.5,96,6,24,54,3,117,440,4,7,0,0.7999999999999999,0,1,0.6
1290,68,112,300,300,1.5,0.75,22,30,88,92,6,33,260,1,1,0,0.7,0,1,0.8999999999999999
1291,110,76,900,800,1.0,0.5,38,72,72,112,7,53,320,6,6,0,0.8999999999999999,1,0,0.8999999999999999
1292,10,2,700,500,4.5,0.75,90,104,56,100,5,19,280,4,2,0,0.7,0,1,0.5
1293,72,82,700,600,4.0,0.25,60,116,112,56,7,86,280,6,2,0,0.8999999999999999,1,1,0.7
1294,16,98,700,700,1.5,0.5,106,58,56,62,6,99,140,6,2,0,0.8999999999999999,0,0,0.8999999999999999
1295,10,52,200,200,1.5,0.25,110,14,56,16,1,119,480,5,2,0,0.8999999999999999,1,1,0.8999999999999999
1296,40,46,200,800,1.5,0.25,26,30,112,30,4,74,200,3,1,0,0.5,1,1,0.7
1297,4,44,400,700,2.0,0.25,68,92,80,102,6,100,60,6,4,0,0.7,0,0,0.7999999999999999
1298,94,106,400,500,2.0,0.25,120,46,120,32,3,119,400,4,3,0,0.8999999999999999,0,1,0.7
1299,96,44,300,700,4.0,0.25,32,52,40,54,3,89,480,4,1,0,0.6,1,0,0.7
1300,98,102,600,600,4.5,0.5,22,22,112,46,7,115,120,8,7,0,0.7,1,1,0.6
1301,46,56,800,600,1.0,0.75,114,40,72,122,5,87,440,2,4,1,0.7,1,1,0.5
1302,38,18,800,400,2.5,0.5,122,8,32,26,2,84,40,5,1,1,0.5,1,0,0.8999999999999999
1303,62,58,300,900,3.0,0.75,102,76,88,82,4,82,20,6,1,0,0.8999999999999999,0,0,0.5
1304,92,72,400,900,3.5,0.75,48,104,72,102,1,119,300,1,1,1,0.6,0,0,0.5
1305,114,34,400,700,3.5,0.5,106,104,64,18,3,54,280,9,5,0,0.7999999999999999,0,1,0.6
1306,88,20,600,100,3.5,0.5,32,62,96,110,2,72,160,6,7,0,0.6,1,0,0.7
1307,42,18,700,300,4.0,0.75,124,48,120,62,3,101,180,8,7,1,0.5,0,1,0.6
1308,104,12,900,100,4.5,0.75,8,98,72,104,6,52,280,5,4,0,0.8999999999999999,0,0,0.7999999999999999
1309,28,8,400,100,1.5,0.5,34,104,40,26,4,116,200,3,5,1,0.5,0,0,0.8999999999999999
1310,110,92,500,200,2.0,0.5,20,16,72,60,1,37,460,6,4,0,0.7999999999999999,1,0,0.8999999999999999
1311,18,78,200,100,1.0,0.25,100,104,80,74,6,22,160,7,3,0,0.5,1,1,0.6
1312,60,50,600,800,4.0,0.5,28,24,56,94,2,26,240,8,3,0,0.8999999999999999,0,1,0.7
1313,100,48,900,800,4.5,0.25,28,74,80,60,6,11,320,5,2,1,0.8999999999999999,1,0,0.6
1314,32,116,900,700,2.0,0.5,64,126,72,22,5,51,460,4,4,1,0.5,1,1,0.8999999999999999
1315,104,86,300,600,2.0,0.25,82,116,32,74,4,52,340,9,6,0,0.7,0,0,0.5
1316,126,50,500,800,3.5,0.25,106,42,80,26,6,65,80,7,5,0,0.7,0,1,0.5
1317,38,44,800,800,3.5,0.25,86,26,88,42,5,58,240,5,4,0,0.8999999999999999,0,1,0.8999999999999999
1318,52,94,800,700,4.0,0.25,82,76,40,88,7,60,60,9,1,0,0.5,0,0,0.7
1319,96,98,900,700,4.5,0.5,46,58,104,66,1,86,220,3,6,1,0.5,0,0,0.5
1320,102,52,900,200,2.5,0.75,30,90,56,92,6,83,20,4,7,1,0.5,1,1,0.8999999999999999
1321,2,60,700,800,4.5,0.25,64,78,64,112,2,71,120,9,7,0,0.7,1,1,0.5
1322,108,98,100,400,4.5,0.75,104,38,96,116,5,34,480,5,3,0,0.6,0,0,0.5
1323,74,42,500,700,1.0,0.75,60,90,104,14,5,92,80,3,3,1,0.7,0,0,0.7999999999999999
1324,18,100,600,800,2.5,0.75,102,34,8,120,5,91,220,1,5,1,0.6,1,1,0.8999999999999999
1325,90,118,900,100,2.5,0.75,26,6,80,40,7,123,40,2,5,0,0.7,1,0,0.7999999999999999
1326,58,44,300,400,3.5,0.25,90,98,48,112,7,78,120,6,4,0,0.8999999999999999,0,0,0.6
1327,20,76,600,600,2.0,0.75,6,4,40,88,5,20,80,8,3,1,0.6,1,1,0.7
1328,6,96,200,600,2.0,0.25,14,108,48,16,3,100,120,8,5,1,0.7999999999999999,1,0,0.5
1329,30,98,200,400,3.5,0.5,34,56,72,44,7,67,440,4,6,0,0.6,0,1,0.6
1330,44,66,400,500,4.0,0.75,36,44,104,16,2,15,140,7,5,1,0.6,0,1,0.8999999999999999
1331,110,48,100,400,2.0,0.5,104,120,96,98,6,41,80,1,4,0,0.7999999999999999,1,1,0.6
1332,90,124,600,700,3.5,0.5,50,68,40,60,2,75,20,2,2,0,0.6,0,1,0.5
1333,24,6,800,500,3.0,0.5,30,94,32,42,2,127,20,1,4,1,0.7,0,0,0.5
1334,8,34,300,200,4.5,0.25,88,124,72,84,5,82,200,4,6,0,0.7999999999999999,0,0,0.7
1335,80,74,300,800,4.0,0.75,56,62,48,32,7,96,60,1,5,1,0.5,1,0,0.5
1336,24,74,200,900,4.0,0.5,4,24,64,6,2,65,460,7,1,0,0.8999999999999999,1,0,0.7
1337,92,66,300,700,4.5,0.25,90,68,48,104,6,45,320,4,1,1,0.8999999999999999,1,0,0.5
1338,62,74,200,700,4.5,0.75,10,16,64,104,7,28,160,8,1,0,0.8999999999999999,0,0,0.6
1339,100,124,400,200,1.5,0.5,40,24,40,4,4,99,200,9,1,0,0.7999999999999999,0,1,0.5
1340,18,118,400,400,3.5,0.75,100,44,32,14,7,50,340,6,1,0,0.6,1,1,0.7
1341,120,62,200,200,3.0,0.5,68,22,8,92,5,50,100,2,3,0,0.7999999999999999,1,1,0.6
1342,38,16,200,100,1.0,0.5,16,16,96,38,3,113,460,1,1,1,0.5,0,0,0.7
1343,124,6,100,200,2.0,0.5,106,44,16,114,6,80,60,7,3,0,0.5,1,1,0.5
1344,50,80,600,300,3.5,0.5,14,106,80,70,5,92,200,3,2,1,0.7,0,0,0.7999999999999999
1345,106,104,800,400,1.5,0.75,82,98,56,50,1,86,280,5,6,0,0.8999999999999999,1,1,0.7
1346,72,108,200,400,1.0,0.75,96,106,24,94,2,43,300,1,2,0,0.6,0,0,0.5
1347,114,76,300,100,2.0,0.25,108,30,80,70,4,125,340,5,1,0,0.7999999999999999,1,0,0.8999999999999999
1348,50,18,700,600,3.5,0.25,88,114,120,42,7,70,360,9,7,0,0.5,1,1,0.8999999999999999
1349,52,86,700,900,2.5,0.25,106,28,24,60,3,39,380,6,2,1,0.7,1,0,0.5
1350,24,6,900,200,2.0,0.5,58,56,24,16,7,27,420,7,1,1,0.7,0,0,0.7
1351,50,118,200,500,4.5,0.5,70,112,8,98,2,11,360,7,2,1,0.6,1,1,0.8999999999999999
1352,98,6,200,600,2.5,0.25,84,102,96,112,5,42,280,9,2,1,0.5,0,1,0.6
1353,114,96,400,400,4.5,0.25,8,112,72,108,4,24,140,7,1,0,0.5,0,1,0.6
1354,22,26,800,500,4.5,0.5,24,32,80,34,5,120,360,1,5,0,0.7,0,1,0.7999999999999999
1355,12,94,700,900,3.0,0.5,50,18,56,16,6,88,420,7,2,1,0.5,0,0,0.8999999999999999
1356,26,46,300,200,2.5,0.75,110,50,88,16,4,68,400,3,1,1,0.8999999999999999,1,0,0.8999999999999999
1357,56,76,800,100,4.5,0.25,42,88,104,82,1,94,40,3,4,0,0.7999999999999999,0,0,0.5
1358,96,92,200,200,1.0,0.75,86,104,96,4,7,12,80,6,7,1,0.5,1,0,0.6
1359,12,68,700,500,2.0,0.75,4,44,120,102,3,49,440,6,6,1,0.7999999999999999,1,1,0.5
1360,92,28,600,800,2.5,0.5,20,100,24,24,2,110,360,9,3,1,0.5,1,1,0.7999999999999999
1361,84,100,400,200,4.5,0.5,58,82,112,108,6,109,360,2,1,1,0.7,0,1,0.8999999999999999
1362,66,16,900,600,1.5,0.5,10,22,56,78,2,96,100,4,3,1,0.7999999999999999,0,1,0.6
1363,112,120,100,300,4.5,0.25,62,100,96,58,1,49,40,7,3,1,0.6,1,1,0.5
1364,110,106,600,100,2.5,0.5,6,6,56,88,5,125,320,3,5,1,0.6,1,1,0.7999999999999999
1365,58,116,900,800,1.5,0.75,44,122,64,10,6,32,380,8,3,1,0.5,0,0,0.7
1366,76,80,700,400,4.5,0.75,44,60,24,42,2,29,240,8,6,0,0.7,0,1,0.7999999999999999
1367,70,24,900,800,2.5,0.25,116,78,96,42,5,121,140,5,1,1,0.6,0,0,0.6
1368,10,32,100,800,2.5,0.75,16,106,96,108,6,91,180,8,5,0,0.6,1,1,0.5
1369,122,98,900,600,3.5,0.5,54,36,88,78,3,60,200,5,4,0,0.7999999999999999,1,0,0.6
1370,102,80,400,200,3.0,0.75,54,22,56,42,2,37,420,6,3,0,0.7999999999999999,0,1,0.8999999999999999
1371,122,126,700,200,3.0,0.75,46,82,56,38,5,116,460,2,2,1,0.5,0,1,0.7999999999999999
1372,6,62,900,600,1.0,0.75,80,26,96,38,3,66,420,3,4,1,0.7999999999999999,0,0,0.5
1373,54,90,600,300,1.0,0.5,60,100,96,34,3,36,120,2,3,1,0.5,0,0,0.7999999999999999
1374,58,34,100,200,2.0,0.75,82,68,64,20,4,108,260,6,4,0,0.6,1,1,0.8999999999999999
1375,32,86,800,400,1.0,0.25,46,32,64,38,1,34,480,7,6,0,0.6,0,0,0.6
1376,64,54,300,300,2.5,0.5,122,94,48,104,3,22,380,2,5,0,0.7999999999999999,1,0,0.7999999999999999
1377,54,114,300,800,4.5,0.75,10,70,8,4,7,49,460,6,5,1,0.6,0,1,0.7999999999999999
1378,28,20,300,800,1.0,0.75,84,126,8,2,7,38,80,8,7,0,0.6,1,0,0.5
1379,126,112,100,700,1.0,0.5,86,38,120,68,3,18,480,3,4,0,0.5,1,0,0.8999999999999999
1380,30,120,600,900,4.0,0.75,10,94,72,112,2,20,220,7,4,0,0.7999999999999999,0,1,0.5
1381,4,30,100,100,1.0,0.5,76,16,112,100,6,101,460,7,5,1,0.5,1,0,0.7999999999999999
1382,84,112,400,900,4.0,0.75,88,38,72,68,5,54,280,6,1,0,0.8999999999999999,1,1,0.8999999999999999
1383,36,54,200,600,1.5,0.5,32,46,24,52,4,98,320,1,7,1,0.5,0,1,0.6
1384,16,114,700,600,2.5,0.75,126,8,40,60,2,72,220,8,1,0,0.5,1,1,0.7999999999999999
1385,36,8,200,200,1.5,0.75,34,14,104,78,6,113,240,9,1,1,0.8999999999999999,0,1,0.6
1386,86,6,600,300,1.0,0.75,22,56,64,106,6,23,320,1,6,0,0.7999999999999999,0,0,0.5
1387,98,106,500,300,2.0,0.25,42,104,80,42,1,28,100,3,2,0,0.8999999999999999,0,1,0.8999999999999999
1388,4,94,900,100,1.5,0.25,12,56,88,90,2,43,160,6,7,1,0.8999999999999999,1,1,0.6
1389,36,122,500,900,4.0,0.5,98,54,64,96,3,79,420,1,2,0,0.5,1,0,0.7999999999999999
1390,118,16,300,500,1.0,0.5,12,88,56,98,5,30,160,2,6,0,0.5,0,0,0.5
1391,118,50,900,800,1.0,0.75,50,102,16,26,4,113,60,4,3,1,0.6,1,1,0.7999999999999999
1392,110,104,400,400,4.0,0.5,28,108,104,24,5,32,60,1,6,0,0.7999999999999999,0,0,0.6
1393,98,12,400,300,4.5,0.25,48,44,64,64,1,39,100,9,7,0,0.8999999999999999,0,1,0.6
1394,46,58,500,600,4.0,0.75,18,68,48,14,3,127,120,8,4,1,0.6,1,0,0.8999999999999999
1395,2,68,600,200,1.5,0.75,58,108,40,84,3,48,60,2,2,1,0.5,0,0,0.8999999999999999
1396,72,80,200,900,3.5,0.75,36,120,24,84,7,74,400,5,7,0,0.6,0,0,0.7999999999999999
1397,100,110,900,800,2.5,0.75,40,78,40,76,5,26,60,6,1,0,0.8999999999999999,0,0,0.8999999999999999
1398,36,48,700,600,1.0,0.25,90,54,56,92,1,73,360,9,3,0,0.5,0,0,0.5
1399,46,68,800,700,1.5,0.25,84,56,24,104,2,60,400,5,7,1,0.7999999999999999,0,1,0.6
1400,78,20,300,200,1.0,0.5,16,86,80,22,4,32,20,6,5,0,0.7,1,0,0.6
1401,56,54,900,700,1.5,0.75,4,120,120,52,5,101,180,3,7,1,0.6,1,1,0.7999999999999999
1402,110,20,300,600,4.5,0.75,14,114,112,76,3,31,300,5,4,1,0.7999999999999999,0,1,0.8999999999999999
1403,120,20,400,800,4.0,0.5,92,30,72,106,6,115,60,5,1,1,0.5,0,0,0.5
1404,12,94,200,400,2.5,0.75,86,94,48,16,1,51,200,6,6,1,0.5,1,0,0.5
1405,122,104,300,200,2.5,0.25,62,48,72,108,5,61,480,8,2,0,0.8999999999999999,1,0,0.7999999999999999
1406,18,56,600,200,3.5,0.5,12,92,88,54,1,57,400,9,6,0,0.6,0,1,0.6
1407,34,20,100,700,4.0,0.75,92,46,56,94,7,55,460,8,2,1,0.7,0,0,0.5
1408,82,120,100,700,2.5,0.75,74,20,16,112,7,107,340,4,6,0,0.5,1,1,0.7
1409,72,44,600,500,2.5,0.25,102,114,40,18,2,104,360,1,1,1,0.6,1,1,0.7999999999999999
1410,120,124,900,100,3.0,0.75,52,54,80,44,1,80,180,9,2,1,0.6,1,1,0.7
1411,64,114,700,500,4.5,0.5,82,72,16,112,1,101,280,1,6,0,0.7999999999999999,1,0,0.7
1412,82,100,900,700,4.0,0.75,54,4,104,118,2,29,260,4,4,0,0.5,0,1,0.7999999999999999
1413,20,92,200,100,2.5,0.75,110,84,40,44,5,71,160,9,7,0,0.7999999999999999,0,0,0.5
1414,90,92,100,900,4.0,0.5,54,6,56,96,4,123,120,4,2,1,0.7,0,0,0.6
1415,102,2,100,400,1.5,0.5,24,114,72,86,5,68,180,3,5,0,0.7999999999999999,1,0,0.7
1416,96,68,800,600,1.0,0.5,84,16,88,26,5,97,280,7,4,0,0.7,0,1,0.8999999999999999
1417,74,78,900,700,3.0,0.5,60,74,80,66,4,78,480,8,3,0,0.7,0,1,0.6
1418,84,94,100,200,3.5,0.75,100,74,72,120,4,79,380,5,3,1,0.5,1,0,0.5
1419,52,30,900,900,4.0,0.5,76,50,32,34,1,47,280,3,7,1,0.8999999999999999,0,1,0.6
1420,112,62,600,900,4.0,0.5,56,18,40,122,6,42,400,4,4,0,0.6,0,1,0.8999999999999999
1421,22,44,800,400,4.0,0.5,38,24,56,88,4,92,440,7,2,0,0.6,1,1,0.7
1422,78,96,500,700,1.0,0.75,110,16,56,114,1,86,240,9,5,1,0.6,1,0,0.8999999999999999
1423,102,60,200,400,4.5,0.25,88,16,8,114,1,64,360,5,7,0,0.7,1,1,0.7999999999999999
1424,66,60,900,900,1.0,0.5,4,112,96,46,5,81,260,9,3,0,0.7999999999999999,1,1,0.7
1425,80,14,800,300,3.5,0.25,68,110,72,20,6,37,260,2,2,0,0.6,1,1,0.7
1426,104,80,100,700,1.5,0.75,68,62,8,126,5,61,460,2,4,0,0.7999999999999999,0,1,0.6
1427,72,90,200,500,4.0,0.25,74,4,120,84,3,76,180,1,7,1,0.8999999999999999,0,0,0.8999999999999999
1428,46,60,800,600,4.0,0.25,58,104,24,34,1,118,200,1,6,1,0.7,0,0,0.8999999999999999
1429,6,84,600,300,2.5,0.75,72,18,48,94,4,73,300,5,6,0,0.5,1,1,0.6
1430,8,108,500,700,3.0,0.5,56,80,32,92,1,124,40,1,2,1,0.8999999999999999,1,1,0.5
1431,36,30,800,200,1.5,0.25,34,12,16,28,3,73,20,5,4,0,0.7999999999999999,1,1,0.7999999999999999
1432,116,100,500,200,2.5,0.75,100,40,40,76,2,67,220,7,3,1,0.8999999999999999,0,1,0.8999999999999999
1433,38,74,400,300,2.0,0.5,94,52,120,102,1,20,160,8,7,0,0.7999999999999999,0,1,0.7999999999999999
1434,64,68,400,100,2.0,0.75,78,106,16,98,6,81,420,2,4,0,0.7999999999999999,1,0,0.7
1435,78,98,900,100,3.5,0.75,40,44,104,98,7,52,340,6,6,1,0.6,0,0,0.7999999999999999
1436,16,122,400,500,4.0,0.75,32,56,16,14,2,102,340,8,2,1,0.8999999999999999,1,1,0.5
1437,106,86,100,700,4.5,0.75,34,94,24,58,1,15,320,2,7,0,0.6,1,1,0.6
1438,22,32,900,100,3.0,0.25,96,52,8,62,6,85,240,3,7,0,0.8999999999999999,1,1,0.7
1439,34,70,700,100,4.0,0.5,8,126,72,64,6,104,200,3,5,0,0.7999999999999999,1,0,0.7
1440,44,24,700,300,1.5,0.5,44,34,96,114,7,17,100,5,5,1,0.8999999999999999,0,0,0.5
1441,8,6,100,300,1.5,0.5,106,2,56,66,6,63,400,9,3,1,0.7,1,1,0.6
1442,126,72,500,200,1.5,0.75,76,48,120,96,4,118,440,3,6,0,0.5,1,1,0.7999999999999999
1443,70,74,800,900,1.5,0.25,124,68,80,60,7,8,60,3,7,0,0.8999999999999999,1,1,0.7999999999999999
1444,44,116,300,500,2.5,0.5,114,82,120,2,1,22,200,6,1,1,0.8999999999999999,0,1,0.7999999999999999
1445,82,72,800,800,3.0,0.25,66,42,104,16,4,48,320,2,6,0,0.5,1,0,0.6
1446,76,20,900,700,3.0,0.5,18,72,72,12,2,29,40,6,1,1,0.5,0,0,0.7999999999999999
1447,18,68,400,300,2.0,0.75,2,82,64,30,7,115,440,2,2,0,0.5,1,1,0.6
1448,70,92,900,200,2.5,0.75,58,110,96,112,6,127,380,3,2,1,0.8999999999999999,0,0,0.7
1449,34,46,200,600,3.0,0.25,68,76,40,20,6,44,100,5,4,1,0.8999999999999999,1,0,0.5
1450,12,58,400,500,2.5,0.5,44,26,120,22,3,26,120,3,2,0,0.7999999999999999,0,1,0.6
1451,116,16,500,800,2.0,0.25,110,100,16,2,2,121,120,9,1,1,0.7999999999999999,0,1,0.5
1452,22,10,800,400,4.5,0.25,70,112,48,118,1,14,260,4,1,1,0.8999999999999999,0,1,0.8999999999999999
1453,122,58,300,400,4.5,0.25,52,60,112,114,6,16,300,5,6,0,0.6,1,0,0.8999999999999999
1454,102,106,300,600,2.5,0.25,26,112,72,72,3,46,160,9,1,1,0.6,0,1,0.8999999999999999
1455,24,8,300,100,1.0,0.5,64,64,112,106,2,36,80,8,2,0,0.7999999999999999,0,0,0.5
1456,118,10,900,300,2.0,0.5,52,16,80,80,2,31,380,1,2,0,0.5,0,0,0.5
1457,68,126,500,400,1.0,0.75,70,90,80,6,3,53,40,1,4,0,0.6,1,0,0.5
1458,2,68,800,700,3.5,0.75,36,102,32,14,6,114,220,9,7,1,0.6,1,1,0.5
1459,96,28,200,200,2.5,0.75,126,14,56,98,4,36,140,5,5,0,0.7999999999999999,1,1,0.8999999999999999
1460,90,6,500,500,2.0,0.5,96,32,32,6,4,55,340,3,3,0,0.7999999999999999,1,1,0.8999999999999999
1461,84,8,800,300,2.5,0.5,82,70,72,12,5,46,420,5,3,1,0.8999999999999999,0,1,0.7
1462,28,42,300,900,3.0,0.75,62,124,24,66,4,34,40,2,3,0,0.5,0,0,0.7999999999999999
1463,102,44,800,700,3.5,0.25,56,120,40,90,4,107,200,5,2,1,0.6,0,1,0.6
1464,106,50,400,600,2.5,0.5,84,74,8,52,2,78,220,7,6,0,0.5,0,0,0.5
1465,92,114,500,100,4.0,0.75,20,104,56,46,5,9,460,1,7,1,0.7,0,0,0.7
1466,108,56,800,600,4.0,0.5,126,58,48,28,4,18,80,1,1,1,0.7,1,1,0.7999999999999999
1467,84,32,600,400,3.0,0.5,84,36,24,62,4,71,60,3,3,1,0.5,1,1,0.7999999999999999
1468,20,66,800,700,1.0,0.25,66,22,64,56,5,77,480,8,7,0,0.6,0,0,0.6
1469,102,40,200,500,3.5,0.5,52,2,32,56,5,70,120,5,7,0,0.8999999999999999,0,0,0.7
1470,120,8,300,300,4.5,0.75,68,124,120,52,3,29,480,4,4,0,0.7,0,0,0.5
1471,48,102,400,600,4.0,0.75,124,24,8,80,4,116,40,9,6,0,0.6,0,0,0.6
1472,38,108,600,900,3.5,0.25,40,98,112,86,2,97,340,6,6,0,0.6,0,0,0.8999999999999999
1473,84,98,400,300,1.0,0.25,32,18,32,2,7,84,380,4,2,1,0.7,0,0,0.7999999999999999
1474,6,110,700,700,1.5,0.5,50,94,72,120,7,53,140,5,5,1,0.7999999999999999,1,1,0.5
1475,18,8,800,200,3.0,0.75,98,64,56,116,5,115,140,8,2,0,0.8999999999999999,1,0,0.6
1476,14,90,600,300,2.5,0.5,14,112,24,54,5,86,240,8,6,0,0.6,0,0,0.5
1477,46,52,400,200,1.5,0.75,114,10,112,28,3,81,120,7,7,0,0.8999999999999999,1,0,0.6
1478,72,94,900,400,3.5,0.75,100,50,56,34,1,92,300,1,2,1,0.7999999999999999,0,1,0.6
1479,92,20,800,800,3.5,0.75,78,22,72,38,7,77,260,8,1,1,0.5,0,1,0.8999999999999999
1480,94,88,100,900,4.0,0.5,62,34,8,12,7,59,300,3,5,1,0.7,0,1,0.7
1481,118,102,200,400,2.5,0.5,42,124,56,72,2,44,320,5,3,0,0.7,0,1,0.5
1482,120,22,500,100,1.0,0.75,110,62,120,102,3,58,280,1,3,1,0.6,1,0,0.6
1483,94,32,600,200,3.0,0.75,78,70,112,124,3,57,140,7,6,1,0.6,0,1,0.8999999999999999
1484,114,116,600,600,1.0,0.25,100,72,120,120,7,73,240,8,6,1,0.8999999999999999,0,1,0.5
1485,70,42,700,900,4.5,0.25,38,100,24,118,2,117,380,7,4,0,0.7999999999999999,1,0,0.6
1486,114,86,800,300,3.0,0.75,38,76,104,52,2,32,120,8,4,1,0.8999999999999999,1,1,0.7
1487,120,76,600,300,3.5,0.25,66,106,24,6,4,81,420,7,2,0,0.8999999999999999,1,0,0.8999999999999999
1488,88,108,600,500,3.0,0.25,60,106,80,68,5,18,80,6,6,0,0.6,1,0,0.7
1489,88,122,800,100,3.5,0.25,106,24,64,58,6,105,340,5,6,0,0.7,0,1,0.5
1490,42,126,100,600,4.0,0.25,24,56,40,104,1,98,340,2,7,0,0.8999999999999999,0,1,0.6
1491,4,108,800,900,1.0,0.25,70,56,112,76,6,114,360,4,7,0,0.6,1,1,0.8999999999999999
1492,24,108,700,200,1.0,0.25,96,20,8,32,5,78,160,7,4,0,0.7999999999999999,0,1,0.7
1493,66,70,500,300,3.5,0.75,116,20,48,126,3,85,140,2,7,0,0.7,0,0,0.8999999999999999
1494,106,28,800,800,2.5,0.75,58,84,96,20,6,45,280,1,1,1,0.7999999999999999,0,1,0.6
1495,42,126,300,700,4.5,0.25,100,50,24,52,2,99,200,2,5,0,0.5,0,1,0.6
1496,64,24,600,300,1.0,0.75,82,58,80,118,5,107,80,1,2,0,0.7,0,0,0.6
1497,16,122,900,100,1.0,0.25,102,122,104,80,2,41,60,3,2,1,0.5,1,1,0.8999999999999999
1498,8,70,800,400,2.5,0.5,122,98,24,64,1,37,100,8,2,0,0.6,1,0,0.8999999999999999
1499,4,90,300,900,2.0,0.25,112,30,88,100,4,108,140,3,6,1,0.6,1,1,0.8999999999999999
1500,4,10,200,100,1.0,0.75,56,78,40,48,4,114,480,7,3,0,0.7999999999999999,0,1,0.8999999999999999
1501,24,94,500,800,2.0,0.25,118,102,40,62,1,31,100,1,3,0,0.7,0,0,0.8999999999999999
1502,126,102,800,100,3.0,0.75,116,2,48,52,3,62,480,1,3,0,0.7,0,1,0.6
1503,4,76,200,800,1.0,0.75,58,70,24,74,6,118,100,3,3,0,0.5,1,0,0.7
1504,66,96,900,500,4.0,0.75,100,116,48,14,1,119,120,3,2,0,0.7,1,1,0.5
1505,20,38,500,100,3.5,0.25,32,12,120,120,1,79,120,1,1,1,0.6,0,0,0.8999999999999999
1506,60,122,500,900,1.5,0.75,12,94,72,34,4,19,120,9,5,0,0.6,1,1,0.6
1507,72,108,900,700,4.5,0.5,34,38,16,124,5,64,420,3,4,0,0.6,1,0,0.8999999999999999
